timestamp_ns,timestamp,datetime,bandwidth_mbps,rtt_ms
1777323353801625344,1777323353.8016253,20:55:53.801,157.0,34.2242
1777323354797524480,1777323354.7975245,20:55:54.797,157.0,30.1273
1777323355794292224,1777323355.7942922,20:55:55.794,178.0,27.0937
1777323356839310080,1777323356.8393102,20:55:56.839,147.0,71.9174
1777323357798048768,1777323357.7980487,20:55:57.798,157.0,30.6572
1777323358799952384,1777323358.7999525,20:55:58.799,199.0,32.5591
1777323359792583936,1777323359.792584,20:55:59.792,189.0,25.3838
1777323360830468864,1777323360.830469,20:56:00.830,115.0,63.0581
1777323361791378944,1777323361.791379,20:56:01.791,178.0,24.1801
1777323362793862656,1777323362.7938626,20:56:02.793,147.0,26.4727
1777323363787395072,1777323363.787395,20:56:03.787,178.0,20.015
1777323364829012480,1777323364.8290124,20:56:04.829,199.0,61.7735
1777323365810658048,1777323365.810658,20:56:05.810,210.0,43.4752
1777323366833831936,1777323366.833832,20:56:06.833,168.0,66.2686
1777323367788296192,1777323367.7882962,20:56:07.788,168.0,20.9056
1777323368835830016,1777323368.83583,20:56:08.835,178.0,68.3263
1777323369798740736,1777323369.7987406,20:56:09.798,178.0,31.2333
1777323370800421120,1777323370.8004212,20:56:10.800,220.0,32.8369
1777323371807117824,1777323371.807118,20:56:11.807,220.0,39.6025
1777323372828506112,1777323372.828506,20:56:12.828,147.0,60.9956
1777323373803830784,1777323373.8038309,20:56:13.803,136.0,36.3034
1777323374789366784,1777323374.7893667,20:56:14.789,178.0,21.8509
1777323375794496256,1777323375.7944963,20:56:15.794,178.0,27.2986
1777323376796098304,1777323376.7960982,20:56:16.796,210.0,28.6534
1777323377798988544,1777323377.7989886,20:56:17.798,220.0,31.7731
1777323378811788800,1777323378.8117888,20:56:18.811,178.0,44.2926
1777323379791692800,1777323379.7916927,20:56:19.791,157.0,24.4979
1777323380809618176,1777323380.8096182,20:56:20.809,147.0,42.413
1777323381811070976,1777323381.811071,20:56:21.811,157.0,43.8737
1777323382804608512,1777323382.8046086,20:56:22.804,168.0,37.4131
1777323383876866048,1777323383.876866,20:56:23.876,178.0,109.3579
1777323384798712064,1777323384.798712,20:56:24.798,157.0,31.1439
1777323385809616128,1777323385.809616,20:56:25.809,168.0,42.1139
1777323386797400064,1777323386.7974,20:56:26.797,178.0,29.6347
1777323387792785920,1777323387.792786,20:56:27.792,178.0,25.2695
1777323388797394944,1777323388.797395,20:56:28.797,199.0,29.78
1777323389790844928,1777323389.790845,20:56:29.790,199.0,23.2684
1777323390811814400,1777323390.8118143,20:56:30.811,189.0,44.2839
1777323391797574656,1777323391.7975748,20:56:31.797,189.0,30.0728
1777323392793468928,1777323392.793469,20:56:32.793,157.0,25.9374
1777323393794503168,1777323393.7945032,20:56:33.794,189.0,27.01
1777323394808876032,1777323394.808876,20:56:34.808,147.0,41.5339
1777323395814884864,1777323395.814885,20:56:35.814,157.0,47.5639
1777323396797289216,1777323396.7972891,20:56:36.797,157.0,29.9748
1777323397823170816,1777323397.823171,20:56:37.823,178.0,55.8835
1777323398825883392,1777323398.8258834,20:56:38.825,199.0,58.3558
1777323399798034176,1777323399.7980342,20:56:39.798,189.0,30.7204
1777323400800561152,1777323400.8005612,20:56:40.800,199.0,33.3617
1777323401794745600,1777323401.7947457,20:56:41.794,168.0,27.2878
1777323402799570176,1777323402.79957,20:56:42.799,168.0,32.1771
1777323403803166720,1777323403.8031666,20:56:43.803,157.0,35.7681
1777323404791739136,1777323404.7917392,20:56:44.791,178.0,24.3471
1777323405793127936,1777323405.793128,20:56:45.793,178.0,25.8942
1777323406795023104,1777323406.7950232,20:56:46.795,178.0,27.4528
1777323407810881024,1777323407.8108811,20:56:47.810,178.0,43.5459
1777323408825379072,1777323408.8253791,20:56:48.825,178.0,58.1045
1777323409791473152,1777323409.7914732,20:56:49.791,210.0,24.2703
1777323410788849664,1777323410.7888496,20:56:50.788,157.0,21.4574
1777323411798702592,1777323411.7987025,20:56:51.798,189.0,31.4955
1777323412785644288,1777323412.7856443,20:56:52.785,231.0,18.4333
1777323413797357056,1777323413.797357,20:56:53.797,157.0,29.9728
1777323414825645568,1777323414.8256457,20:56:54.825,157.0,58.4311
1777323415801988608,1777323415.8019886,20:56:55.801,147.0,34.5966
1777323416855018496,1777323416.8550184,20:56:56.855,189.0,87.6283
1777323417794147328,1777323417.7941473,20:56:57.794,189.0,26.7571
1777323418803431424,1777323418.8034315,20:56:58.803,168.0,35.7309
1777323419803253248,1777323419.8032532,20:56:59.803,199.0,35.7954
1777323420799053056,1777323420.799053,20:57:00.799,178.0,31.833
1777323421799269888,1777323421.79927,20:57:01.799,189.0,32.0742
1777323422792461312,1777323422.7924614,20:57:02.792,199.0,25.057
1777323423806944768,1777323423.8069448,20:57:03.806,178.0,39.7444
1777323424811243264,1777323424.8112433,20:57:04.811,157.0,44.0461
1777323425844097536,1777323425.8440976,20:57:05.844,178.0,76.9009
