timestamp_ns,timestamp,datetime,bandwidth_mbps,rtt_ms
1770928325766703232,1770928325.766682,04:32:05.766,46.6,4.71
1770928325866720795,1770928325.866694,04:32:05.866,46.6,4.71
1770928325966372437,1770928325.966347,04:32:05.966,46.6,4.71
1770928326067239175,1770928326.067212,04:32:06.067,46.6,4.71
1770928326167119751,1770928326.167094,04:32:06.167,46.6,4.71
1770928326266767771,1770928326.266742,04:32:06.266,46.6,4.71
1770928326367270345,1770928326.367242,04:32:06.367,46.6,4.71
1770928326466394278,1770928326.466368,04:32:06.466,46.6,4.71
1770928326566734402,1770928326.566708,04:32:06.566,46.6,4.71
1770928326667050719,1770928326.667002,04:32:06.667,46.6,4.71
1770928326766746286,1770928326.766717,04:32:06.766,46.6,4.71
1770928326866656013,1770928326.866635,04:32:06.866,36.8,4.71
1770928326967261267,1770928326.967235,04:32:06.967,36.8,4.71
1770928327067055778,1770928327.067029,04:32:07.067,36.8,4.71
1770928327166912445,1770928327.166889,04:32:07.166,36.8,1.99
1770928327267368170,1770928327.267329,04:32:07.267,36.8,1.99
1770928327366340295,1770928327.366311,04:32:07.366,36.8,1.99
1770928327466563206,1770928327.466534,04:32:07.466,36.8,1.99
1770928327567254849,1770928327.567228,04:32:07.567,36.8,1.99
1770928327666466860,1770928327.666439,04:32:07.666,36.8,1.99
1770928327766978996,1770928327.766952,04:32:07.766,36.8,1.99
1770928327866910057,1770928327.866882,04:32:07.866,36.8,1.99
1770928327966945334,1770928327.966909,04:32:07.966,36.8,1.99
1770928328066833569,1770928328.066803,04:32:08.066,36.8,1.99
1770928328167152755,1770928328.167125,04:32:08.167,36.8,1.99
1770928328267132061,1770928328.267105,04:32:08.267,36.8,1.99
1770928328367180386,1770928328.367154,04:32:08.367,36.8,1.99
1770928328467214664,1770928328.467185,04:32:08.467,36.8,1.99
1770928328566477317,1770928328.566447,04:32:08.566,36.8,1.99
1770928328666673279,1770928328.666646,04:32:08.666,36.8,1.99
1770928328767340344,1770928328.767308,04:32:08.767,36.8,1.99
1770928328867464728,1770928328.867429,04:32:08.867,36.8,1.99
1770928328966430858,1770928328.966403,04:32:08.966,36.8,1.99
1770928329066802584,1770928329.06678,04:32:09.066,36.8,1.99
1770928329166685540,1770928329.16666,04:32:09.166,36.8,1.83
1770928329267071086,1770928329.267042,04:32:09.267,36.8,1.83
1770928329367104880,1770928329.367079,04:32:09.367,36.8,1.83
1770928329466935295,1770928329.466907,04:32:09.466,36.8,1.83
1770928329567302059,1770928329.567279,04:32:09.567,36.8,1.83
1770928329666490437,1770928329.666463,04:32:09.666,36.8,1.83
1770928329766618464,1770928329.766591,04:32:09.766,36.8,1.83
1770928329866682496,1770928329.866643,04:32:09.866,36.8,1.83
1770928329966701123,1770928329.966677,04:32:09.966,36.8,1.83
1770928330066611450,1770928330.06657,04:32:10.066,36.8,1.83
1770928330166394635,1770928330.166368,04:32:10.166,36.8,1.83
1770928330266505416,1770928330.266485,04:32:10.266,62.2,1.83
1770928330367294458,1770928330.36727,04:32:10.367,62.2,1.83
1770928330467315197,1770928330.467287,04:32:10.467,62.2,1.83
1770928330566976182,1770928330.566951,04:32:10.566,62.2,1.83
1770928330667295942,1770928330.667269,04:32:10.667,62.2,1.83
1770928330767230574,1770928330.767203,04:32:10.767,62.2,1.83
1770928330867333483,1770928330.867307,04:32:10.867,62.2,1.83
1770928330966872715,1770928330.966846,04:32:10.966,62.2,1.83
1770928331066602012,1770928331.066575,04:32:11.066,62.2,1.83
1770928331167252608,1770928331.167229,04:32:11.167,62.2,1.68
1770928331267030294,1770928331.267004,04:32:11.267,62.2,1.68
1770928331366991138,1770928331.366966,04:32:11.366,62.2,1.68
1770928331466576676,1770928331.466551,04:32:11.466,62.2,1.68
1770928331566542927,1770928331.566516,04:32:11.566,62.2,1.68
1770928331666686065,1770928331.666662,04:32:11.666,62.2,1.68
1770928331767180765,1770928331.767154,04:32:11.767,62.2,1.68
1770928331866764479,1770928331.866726,04:32:11.866,62.2,1.68
1770928331967102421,1770928331.967078,04:32:11.967,62.2,1.68
1770928332067272387,1770928332.067248,04:32:12.067,62.2,1.68
1770928332167340439,1770928332.167316,04:32:12.167,62.2,1.68
1770928332266467070,1770928332.266448,04:32:12.266,62.2,1.68
1770928332367135920,1770928332.367116,04:32:12.367,62.2,1.68
1770928332466452876,1770928332.466431,04:32:12.466,62.2,1.68
1770928332566887244,1770928332.566861,04:32:12.566,62.2,1.68
1770928332667319595,1770928332.667291,04:32:12.667,62.2,1.68
1770928332767365663,1770928332.767339,04:32:12.767,62.2,1.68
1770928332867077670,1770928332.866984,04:32:12.866,62.2,1.68
1770928332966805196,1770928332.966778,04:32:12.966,62.2,1.68
1770928333066829888,1770928333.066804,04:32:13.066,62.2,1.68
1770928333166715443,1770928333.166692,04:32:13.166,62.2,50.5
1770928333266484013,1770928333.266458,04:32:13.266,62.2,50.5
1770928333367062109,1770928333.367036,04:32:13.367,62.2,50.5
1770928333466494919,1770928333.466466,04:32:13.466,62.2,50.5
1770928333566736905,1770928333.56671,04:32:13.566,62.2,50.5
1770928333666886958,1770928333.666858,04:32:13.666,62.2,50.5
1770928333767395458,1770928333.767365,04:32:13.767,62.2,50.5
1770928333866633335,1770928333.866607,04:32:13.866,62.2,50.5
1770928333966708960,1770928333.966683,04:32:13.966,43.3,50.5
1770928334066690591,1770928334.06666,04:32:14.066,43.3,50.5
1770928334167085403,1770928334.16706,04:32:14.167,43.3,50.5
1770928334266955792,1770928334.266929,04:32:14.266,43.3,50.5
1770928334366669260,1770928334.366641,04:32:14.366,43.3,50.5
1770928334466672539,1770928334.466644,04:32:14.466,43.3,50.5
1770928334566492434,1770928334.566466,04:32:14.566,43.3,50.5
1770928334666388934,1770928334.66636,04:32:14.666,43.3,50.5
1770928334766577548,1770928334.766551,04:32:14.766,43.3,50.5
1770928334866894955,1770928334.866865,04:32:14.866,43.3,50.5
1770928334966467182,1770928334.966438,04:32:14.966,43.3,50.5
1770928335066764242,1770928335.066718,04:32:15.066,43.3,50.5
1770928335166796044,1770928335.166775,04:32:15.166,43.3,6.79
1770928335267057948,1770928335.267032,04:32:15.267,43.3,6.79
1770928335366337177,1770928335.366312,04:32:15.366,43.3,6.79
1770928335467156400,1770928335.46713,04:32:15.467,43.3,6.79
1770928335566607172,1770928335.566582,04:32:15.566,43.3,6.79
1770928335666686045,1770928335.66666,04:32:15.666,43.3,6.79
1770928335766684696,1770928335.766659,04:32:15.766,43.3,6.79
1770928335866434176,1770928335.866405,04:32:15.866,43.3,6.79
1770928335966753293,1770928335.966728,04:32:15.966,43.3,6.79
1770928336067400260,1770928336.067381,04:32:16.067,43.3,6.79
1770928336167282943,1770928336.167257,04:32:16.167,43.3,6.79
1770928336266329086,1770928336.266305,04:32:16.266,43.3,6.79
1770928336366850110,1770928336.366824,04:32:16.366,43.3,6.79
1770928336467358175,1770928336.467334,04:32:16.467,43.3,6.79
1770928336567301559,1770928336.567278,04:32:16.567,43.3,6.79
1770928336666414323,1770928336.666389,04:32:16.666,43.3,6.79
1770928336766987857,1770928336.766963,04:32:16.766,43.3,6.79
1770928336866969191,1770928336.866942,04:32:16.866,43.3,6.79
1770928336966831587,1770928336.966805,04:32:16.966,43.3,6.79
1770928337067271348,1770928337.067245,04:32:17.067,43.3,6.79
1770928337166509297,1770928337.166481,04:32:17.166,43.3,6.79
1770928337267312432,1770928337.267284,04:32:17.267,43.3,62.9
1770928337366559372,1770928337.366532,04:32:17.366,43.3,62.9
1770928337466726916,1770928337.466696,04:32:17.466,40.0,62.9
1770928337566325139,1770928337.566295,04:32:17.566,40.0,62.9
1770928337666830174,1770928337.666802,04:32:17.666,40.0,62.9
1770928337766931384,1770928337.766894,04:32:17.766,40.0,62.9
1770928337866973878,1770928337.866944,04:32:17.866,40.0,62.9
1770928337966840986,1770928337.966813,04:32:17.966,40.0,62.9
